,match_week,match_date,match_hour,league,home_id,home_name,away_id,away_name,winner,home_goals,away_goals
5381,6,2024-09-21,16,LaLiga,95,Valencia,298,Girona,HOME_TEAM,2,0
5382,7,2024-09-25,17,LaLiga,298,Girona,87,Rayo Vallecano,DRAW,0,0
5383,8,2024-09-29,12,LaLiga,558,Celta,298,Girona,DRAW,1,1
5384,9,2024-10-06,12,LaLiga,298,Girona,77,Athletic,HOME_TEAM,2,1
5385,10,2024-10-19,16,LaLiga,298,Girona,92,Real Sociedad,AWAY_TEAM,0,1
5386,11,2024-10-26,16,LaLiga,275,Las Palmas,298,Girona,HOME_TEAM,1,0
5387,12,2024-11-02,15,LaLiga,298,Girona,745,Leganés,HOME_TEAM,4,3
5388,13,2024-11-10,17,LaLiga,82,Getafe,298,Girona,AWAY_TEAM,0,1
5389,14,2024-11-23,17,LaLiga,298,Girona,80,Espanyol,HOME_TEAM,4,1
5390,15,2024-12-01,13,LaLiga,94,Villarreal,298,Girona,DRAW,2,2
5391,16,2024-12-07,20,LaLiga,298,Girona,86,Real Madrid,AWAY_TEAM,0,3
5392,17,2024-12-14,15,LaLiga,89,Mallorca,298,Girona,HOME_TEAM,2,1
5393,18,2024-12-20,20,LaLiga,298,Girona,250,Valladolid,HOME_TEAM,3,0
5394,19,2025-01-11,13,LaLiga,263,Alavés,298,Girona,AWAY_TEAM,0,1
5395,20,2025-01-18,13,LaLiga,298,Girona,559,Sevilla FC,AWAY_TEAM,1,2
5396,21,2025-01-26,13,LaLiga,87,Rayo Vallecano,298,Girona,HOME_TEAM,2,1
5397,22,2025-02-03,20,LaLiga,298,Girona,275,Las Palmas,HOME_TEAM,2,1
5398,23,2025-02-08,15,LaLiga,77,Athletic,298,Girona,HOME_TEAM,3,0
5399,24,2025-02-14,20,LaLiga,298,Girona,82,Getafe,AWAY_TEAM,1,2
5400,25,2025-02-23,15,LaLiga,86,Real Madrid,298,Girona,HOME_TEAM,2,0
5401,26,2025-03-01,13,LaLiga,298,Girona,558,Celta,DRAW,2,2
5402,27,2025-03-10,20,LaLiga,80,Espanyol,298,Girona,DRAW,1,1
5403,28,2025-03-15,20,LaLiga,298,Girona,95,Valencia,DRAW,1,1
5404,29,2025-03-30,14,LaLiga,81,Barcelona,298,Girona,HOME_TEAM,4,1
5405,30,2025-04-05,12,LaLiga,298,Girona,263,Alavés,AWAY_TEAM,0,1
5406,31,2025-04-13,12,LaLiga,79,Osasuna,298,Girona,HOME_TEAM,2,1
5407,32,2025-04-21,19,LaLiga,298,Girona,90,Real Betis,AWAY_TEAM,1,3
5408,33,2025-04-24,17,LaLiga,745,Leganés,298,Girona,DRAW,1,1
5409,34,2025-05-05,19,LaLiga,298,Girona,89,Mallorca,HOME_TEAM,1,0
5410,35,2025-05-10,16,LaLiga,298,Girona,94,Villarreal,AWAY_TEAM,0,1
5411,36,2025-05-13,17,LaLiga,250,Valladolid,298,Girona,AWAY_TEAM,0,1
5412,37,2025-05-18,17,LaLiga,92,Real Sociedad,298,Girona,HOME_TEAM,3,2
5413,38,2025-05-25,12,LaLiga,298,Girona,78,Atleti,AWAY_TEAM,0,4
5414,1,2024-08-16,17,LaLiga,558,Celta,263,Alavés,HOME_TEAM,2,1
5415,2,2024-08-23,17,LaLiga,558,Celta,95,Valencia,HOME_TEAM,3,1
5416,3,2024-08-26,19,LaLiga,94,Villarreal,558,Celta,HOME_TEAM,4,3
5417,4,2024-09-01,15,LaLiga,79,Osasuna,558,Celta,HOME_TEAM,3,2
5418,5,2024-09-15,12,LaLiga,558,Celta,250,Valladolid,HOME_TEAM,3,1
5419,6,2024-09-22,14,LaLiga,77,Athletic,558,Celta,HOME_TEAM,3,1
5420,7,2024-09-26,19,LaLiga,558,Celta,78,Atleti,AWAY_TEAM,0,1
5421,8,2024-09-29,12,LaLiga,558,Celta,298,Girona,DRAW,1,1
5422,9,2024-10-05,16,LaLiga,275,Las Palmas,558,Celta,AWAY_TEAM,0,1
5423,10,2024-10-19,19,LaLiga,558,Celta,86,Real Madrid,AWAY_TEAM,1,2
5424,11,2024-10-27,13,LaLiga,745,Leganés,558,Celta,HOME_TEAM,3,0
5425,12,2024-11-04,20,LaLiga,558,Celta,82,Getafe,HOME_TEAM,1,0
5426,13,2024-11-10,13,LaLiga,90,Real Betis,558,Celta,DRAW,2,2
5427,14,2024-11-23,20,LaLiga,558,Celta,81,Barcelona,DRAW,2,2
5428,15,2024-11-30,17,LaLiga,80,Espanyol,558,Celta,HOME_TEAM,3,1
5429,16,2024-12-06,20,LaLiga,558,Celta,89,Mallorca,HOME_TEAM,2,0
5430,17,2024-12-14,17,LaLiga,559,Sevilla FC,558,Celta,HOME_TEAM,1,0
5431,18,2024-12-21,15,LaLiga,558,Celta,92,Real Sociedad,HOME_TEAM,2,0
5432,19,2025-01-10,20,LaLiga,87,Rayo Vallecano,558,Celta,HOME_TEAM,2,1
5433,20,2025-01-19,13,LaLiga,558,Celta,77,Athletic,AWAY_TEAM,1,2
5434,21,2025-01-27,20,LaLiga,263,Alavés,558,Celta,DRAW,1,1
5435,22,2025-02-02,15,LaLiga,95,Valencia,558,Celta,HOME_TEAM,2,1
5436,23,2025-02-08,13,LaLiga,558,Celta,90,Real Betis,HOME_TEAM,3,2
5437,24,2025-02-15,17,LaLiga,78,Atleti,558,Celta,DRAW,1,1
5438,25,2025-02-21,20,LaLiga,558,Celta,79,Osasuna,HOME_TEAM,1,0
5439,26,2025-03-01,13,LaLiga,298,Girona,558,Celta,DRAW,2,2
5440,27,2025-03-08,13,LaLiga,558,Celta,745,Leganés,HOME_TEAM,2,1
5441,28,2025-03-15,13,LaLiga,250,Valladolid,558,Celta,AWAY_TEAM,0,1
5442,29,2025-03-31,19,LaLiga,558,Celta,275,Las Palmas,DRAW,1,1
5443,30,2025-04-05,16,LaLiga,89,Mallorca,558,Celta,AWAY_TEAM,1,2
5444,31,2025-04-12,16,LaLiga,558,Celta,80,Espanyol,AWAY_TEAM,0,2
5445,32,2025-04-19,14,LaLiga,81,Barcelona,558,Celta,HOME_TEAM,4,3
5446,33,2025-04-23,17,LaLiga,558,Celta,94,Villarreal,HOME_TEAM,3,0
5447,34,2025-05-04,12,LaLiga,86,Real Madrid,558,Celta,HOME_TEAM,3,2
5448,35,2025-05-10,14,LaLiga,558,Celta,559,Sevilla FC,HOME_TEAM,3,2
5449,36,2025-05-13,18,LaLiga,92,Real Sociedad,558,Celta,AWAY_TEAM,0,1
5450,37,2025-05-18,17,LaLiga,558,Celta,87,Rayo Vallecano,AWAY_TEAM,1,2
5451,38,2025-05-24,19,LaLiga,82,Getafe,558,Celta,AWAY_TEAM,1,2
5452,1,2024-08-16,19,LaLiga,275,Las Palmas,559,Sevilla FC,DRAW,2,2
5453,2,2024-08-23,19,LaLiga,559,Sevilla FC,94,Villarreal,AWAY_TEAM,1,2
5454,3,2024-08-27,17,LaLiga,89,Mallorca,559,Sevilla FC,DRAW,0,0
5455,4,2024-09-01,17,LaLiga,559,Sevilla FC,298,Girona,AWAY_TEAM,0,2
5456,5,2024-09-14,16,LaLiga,559,Sevilla FC,82,Getafe,HOME_TEAM,1,0
5457,6,2024-09-20,19,LaLiga,263,Alavés,559,Sevilla FC,HOME_TEAM,2,1
5458,7,2024-09-24,17,LaLiga,559,Sevilla FC,250,Valladolid,HOME_TEAM,2,1
5459,8,2024-09-29,14,LaLiga,77,Athletic,559,Sevilla FC,DRAW,1,1
5460,9,2024-10-06,16,LaLiga,559,Sevilla FC,90,Real Betis,HOME_TEAM,1,0
5461,10,2024-10-20,19,LaLiga,81,Barcelona,559,Sevilla FC,HOME_TEAM,5,1
5462,11,2024-10-25,19,LaLiga,80,Espanyol,559,Sevilla FC,AWAY_TEAM,0,2
5463,12,2024-11-03,17,LaLiga,559,Sevilla FC,92,Real Sociedad,AWAY_TEAM,0,2
5464,13,2024-11-09,20,LaLiga,745,Leganés,559,Sevilla FC,HOME_TEAM,1,0
5465,14,2024-11-24,15,LaLiga,559,Sevilla FC,87,Rayo Vallecano,HOME_TEAM,1,0
5466,15,2024-12-02,20,LaLiga,559,Sevilla FC,79,Osasuna,DRAW,1,1
5467,16,2024-12-08,20,LaLiga,78,Atleti,559,Sevilla FC,HOME_TEAM,4,3
5468,17,2024-12-14,17,LaLiga,559,Sevilla FC,558,Celta,HOME_TEAM,1,0
5469,18,2024-12-22,15,LaLiga,86,Real Madrid,559,Sevilla FC,HOME_TEAM,4,2
5470,19,2025-01-11,20,LaLiga,559,Sevilla FC,95,Valencia,DRAW,1,1
5471,20,2025-01-18,13,LaLiga,298,Girona,559,Sevilla FC,AWAY_TEAM,1,2
5472,21,2025-01-25,17,LaLiga,559,Sevilla FC,80,Espanyol,DRAW,1,1
5473,22,2025-02-01,13,LaLiga,82,Getafe,559,Sevilla FC,DRAW,0,0
5474,23,2025-02-09,20,LaLiga,559,Sevilla FC,81,Barcelona,AWAY_TEAM,1,4
5475,24,2025-02-16,15,LaLiga,250,Valladolid,559,Sevilla FC,AWAY_TEAM,0,4
5476,25,2025-02-24,20,LaLiga,559,Sevilla FC,89,Mallorca,DRAW,1,1
5477,26,2025-03-01,15,LaLiga,87,Rayo Vallecano,559,Sevilla FC,DRAW,1,1
5478,27,2025-03-09,20,LaLiga,92,Real Sociedad,559,Sevilla FC,AWAY_TEAM,0,1
5479,28,2025-03-16,15,LaLiga,559,Sevilla FC,77,Athletic,AWAY_TEAM,0,1
5480,29,2025-03-30,19,LaLiga,90,Real Betis,559,Sevilla FC,HOME_TEAM,2,1
5481,30,2025-04-06,14,LaLiga,559,Sevilla FC,78,Atleti,AWAY_TEAM,1,2
5482,31,2025-04-11,19,LaLiga,95,Valencia,559,Sevilla FC,HOME_TEAM,1,0
5483,32,2025-04-20,16,LaLiga,559,Sevilla FC,263,Alavés,DRAW,1,1
5484,33,2025-04-24,17,LaLiga,79,Osasuna,559,Sevilla FC,HOME_TEAM,1,0
5485,34,2025-05-04,14,LaLiga,559,Sevilla FC,745,Leganés,DRAW,2,2
5486,35,2025-05-10,14,LaLiga,558,Celta,559,Sevilla FC,HOME_TEAM,3,2
5487,36,2025-05-13,19,LaLiga,559,Sevilla FC,275,Las Palmas,HOME_TEAM,1,0
5488,37,2025-05-18,17,LaLiga,559,Sevilla FC,86,Real Madrid,AWAY_TEAM,0,2
5489,38,2025-05-25,14,LaLiga,94,Villarreal,559,Sevilla FC,HOME_TEAM,4,2
5490,1,2023-08-12,19,LaLiga,77,Athletic,86,Real Madrid,AWAY_TEAM,0,2
5491,2,2023-08-19,19,LaLiga,79,Osasuna,77,Athletic,AWAY_TEAM,0,2
5492,3,2023-08-27,19,LaLiga,77,Athletic,90,Real Betis,HOME_TEAM,4,2
5493,4,2023-09-03,14,LaLiga,89,Mallorca,77,Athletic,DRAW,0,0
5494,5,2023-09-16,12,LaLiga,77,Athletic,264,Cádiz CF,HOME_TEAM,3,0
5495,6,2023-09-22,19,LaLiga,263,Alavés,77,Athletic,AWAY_TEAM,0,2
5496,7,2023-09-27,17,LaLiga,77,Athletic,82,Getafe,DRAW,2,2
5497,8,2023-09-30,19,LaLiga,92,Real Sociedad,77,Athletic,HOME_TEAM,3,0
5498,9,2023-10-06,19,LaLiga,77,Athletic,267,Almería,HOME_TEAM,3,0
5499,10,2023-10-22,19,LaLiga,81,Barcelona,77,Athletic,HOME_TEAM,1,0
5500,11,2023-10-29,17,LaLiga,77,Athletic,95,Valencia,DRAW,2,2
5501,12,2023-11-05,17,LaLiga,94,Villarreal,77,Athletic,AWAY_TEAM,2,3
5502,13,2023-11-10,20,LaLiga,77,Athletic,558,Celta,HOME_TEAM,4,3
5503,14,2023-11-27,20,LaLiga,298,Girona,77,Athletic,DRAW,1,1
5504,15,2023-12-02,15,LaLiga,77,Athletic,87,Rayo Vallecano,HOME_TEAM,4,0
5505,16,2023-12-11,20,LaLiga,83,Granada,77,Athletic,DRAW,1,1
5506,17,2023-12-16,15,LaLiga,77,Athletic,78,Atleti,HOME_TEAM,2,0
5507,18,2023-12-20,20,LaLiga,77,Athletic,275,Las Palmas,HOME_TEAM,1,0
5508,19,2024-01-04,18,LaLiga,559,Sevilla FC,77,Athletic,AWAY_TEAM,0,2
5509,20,2024-01-13,17,LaLiga,77,Athletic,92,Real Sociedad,HOME_TEAM,2,1
5510,21,2024-01-20,17,LaLiga,95,Valencia,77,Athletic,HOME_TEAM,1,0
5511,22,2024-01-28,15,LaLiga,264,Cádiz CF,77,Athletic,DRAW,0,0
5512,23,2024-02-02,20,LaLiga,77,Athletic,89,Mallorca,HOME_TEAM,4,0
5513,24,2024-02-12,20,LaLiga,267,Almería,77,Athletic,DRAW,0,0
5514,25,2024-02-19,20,LaLiga,77,Athletic,298,Girona,HOME_TEAM,3,2
5515,26,2024-02-25,15,LaLiga,90,Real Betis,77,Athletic,HOME_TEAM,3,1
5516,27,2024-03-03,20,LaLiga,77,Athletic,81,Barcelona,DRAW,0,0
5517,28,2024-03-10,15,LaLiga,275,Las Palmas,77,Athletic,AWAY_TEAM,0,2
5518,29,2024-03-16,20,LaLiga,77,Athletic,263,Alavés,HOME_TEAM,2,0
5519,30,2024-03-31,19,LaLiga,86,Real Madrid,77,Athletic,HOME_TEAM,2,0
5520,31,2024-04-14,16,LaLiga,77,Athletic,94,Villarreal,DRAW,1,1
5521,32,2024-04-19,19,LaLiga,77,Athletic,83,Granada,DRAW,1,1
5522,33,2024-04-27,19,LaLiga,78,Atleti,77,Athletic,HOME_TEAM,3,1
5523,34,2024-05-03,19,LaLiga,82,Getafe,77,Athletic,AWAY_TEAM,0,2
5524,35,2024-05-11,19,LaLiga,77,Athletic,79,Osasuna,DRAW,2,2
5525,36,2024-05-15,20,LaLiga,558,Celta,77,Athletic,HOME_TEAM,2,1
5526,37,2024-05-19,17,LaLiga,77,Athletic,559,Sevilla FC,HOME_TEAM,2,0
5527,38,2024-05-25,16,LaLiga,87,Rayo Vallecano,77,Athletic,AWAY_TEAM,0,1
5528,1,2023-08-14,19,LaLiga,78,Atleti,83,Granada,HOME_TEAM,3,1
5529,2,2023-08-20,19,LaLiga,90,Real Betis,78,Atleti,DRAW,0,0
5530,3,2023-08-28,19,LaLiga,87,Rayo Vallecano,78,Atleti,AWAY_TEAM,0,7
5531,5,2023-09-16,14,LaLiga,95,Valencia,78,Atleti,HOME_TEAM,3,0
5532,6,2023-09-24,19,LaLiga,78,Atleti,86,Real Madrid,HOME_TEAM,3,1
5533,7,2023-09-28,19,LaLiga,79,Osasuna,78,Atleti,AWAY_TEAM,0,2
5534,8,2023-10-01,19,LaLiga,78,Atleti,264,Cádiz CF,HOME_TEAM,3,2
5535,9,2023-10-08,14,LaLiga,78,Atleti,92,Real Sociedad,HOME_TEAM,2,1
5536,10,2023-10-21,19,LaLiga,558,Celta,78,Atleti,AWAY_TEAM,0,3
5537,11,2023-10-29,20,LaLiga,78,Atleti,263,Alavés,HOME_TEAM,2,1
5538,12,2023-11-03,20,LaLiga,275,Las Palmas,78,Atleti,HOME_TEAM,2,1
5539,13,2023-11-12,20,LaLiga,78,Atleti,94,Villarreal,HOME_TEAM,3,1
5540,14,2023-11-25,20,LaLiga,78,Atleti,89,Mallorca,HOME_TEAM,1,0
5541,15,2023-12-03,20,LaLiga,81,Barcelona,78,Atleti,HOME_TEAM,1,0
5542,16,2023-12-10,13,LaLiga,78,Atleti,267,Almería,HOME_TEAM,2,1
5543,17,2023-12-16,15,LaLiga,77,Athletic,78,Atleti,HOME_TEAM,2,0
5544,18,2023-12-19,20,LaLiga,78,Atleti,82,Getafe,DRAW,3,3
5545,4,2023-12-23,15,LaLiga,78,Atleti,559,Sevilla FC,HOME_TEAM,1,0
5546,19,2024-01-03,20,LaLiga,298,Girona,78,Atleti,HOME_TEAM,4,3
5547,21,2024-01-22,20,LaLiga,83,Granada,78,Atleti,AWAY_TEAM,0,1
5548,22,2024-01-28,20,LaLiga,78,Atleti,95,Valencia,HOME_TEAM,2,0
5549,20,2024-01-31,20,LaLiga,78,Atleti,87,Rayo Vallecano,HOME_TEAM,2,1
5550,23,2024-02-04,20,LaLiga,86,Real Madrid,78,Atleti,DRAW,1,1
5551,24,2024-02-11,17,LaLiga,559,Sevilla FC,78,Atleti,HOME_TEAM,1,0
5552,25,2024-02-17,13,LaLiga,78,Atleti,275,Las Palmas,HOME_TEAM,5,0
5553,26,2024-02-24,20,LaLiga,267,Almería,78,Atleti,DRAW,2,2
5554,27,2024-03-03,15,LaLiga,78,Atleti,90,Real Betis,HOME_TEAM,2,1
5555,28,2024-03-09,15,LaLiga,264,Cádiz CF,78,Atleti,HOME_TEAM,2,0
5556,29,2024-03-17,20,LaLiga,78,Atleti,81,Barcelona,AWAY_TEAM,0,3
5557,30,2024-04-01,19,LaLiga,94,Villarreal,78,Atleti,AWAY_TEAM,1,2
5558,31,2024-04-13,12,LaLiga,78,Atleti,298,Girona,HOME_TEAM,3,1
5559,32,2024-04-21,16,LaLiga,263,Alavés,78,Atleti,HOME_TEAM,2,0
5560,33,2024-04-27,19,LaLiga,78,Atleti,77,Athletic,HOME_TEAM,3,1
5561,34,2024-05-04,19,LaLiga,89,Mallorca,78,Atleti,AWAY_TEAM,0,1
5562,35,2024-05-12,14,LaLiga,78,Atleti,558,Celta,HOME_TEAM,1,0
5563,36,2024-05-15,20,LaLiga,82,Getafe,78,Atleti,AWAY_TEAM,0,3
5564,37,2024-05-19,17,LaLiga,78,Atleti,79,Osasuna,AWAY_TEAM,1,4
5565,38,2024-05-25,14,LaLiga,92,Real Sociedad,78,Atleti,AWAY_TEAM,0,2
5566,1,2023-08-13,15,LaLiga,558,Celta,79,Osasuna,AWAY_TEAM,0,2
5567,2,2023-08-19,19,LaLiga,79,Osasuna,77,Athletic,AWAY_TEAM,0,2
5568,3,2023-08-27,17,LaLiga,95,Valencia,79,Osasuna,AWAY_TEAM,1,2
5569,4,2023-09-03,19,LaLiga,79,Osasuna,81,Barcelona,AWAY_TEAM,1,2
5570,5,2023-09-17,12,LaLiga,82,Getafe,79,Osasuna,HOME_TEAM,3,2
5571,6,2023-09-23,14,LaLiga,79,Osasuna,559,Sevilla FC,DRAW,0,0
5572,7,2023-09-28,19,LaLiga,79,Osasuna,78,Atleti,AWAY_TEAM,0,2
5573,8,2023-10-01,14,LaLiga,263,Alavés,79,Osasuna,AWAY_TEAM,0,2
5574,9,2023-10-07,14,LaLiga,86,Real Madrid,79,Osasuna,HOME_TEAM,4,0
5575,10,2023-10-20,19,LaLiga,79,Osasuna,83,Granada,HOME_TEAM,2,0
5576,11,2023-10-29,13,LaLiga,90,Real Betis,79,Osasuna,HOME_TEAM,2,1
5577,12,2023-11-04,13,LaLiga,79,Osasuna,298,Girona,AWAY_TEAM,2,4
5578,13,2023-11-11,17,LaLiga,79,Osasuna,275,Las Palmas,DRAW,1,1
5579,14,2023-11-26,13,LaLiga,94,Villarreal,79,Osasuna,HOME_TEAM,3,1
5580,15,2023-12-02,20,LaLiga,79,Osasuna,92,Real Sociedad,DRAW,1,1
5581,16,2023-12-10,17,LaLiga,264,Cádiz CF,79,Osasuna,DRAW,1,1
5582,17,2023-12-15,20,LaLiga,79,Osasuna,87,Rayo Vallecano,HOME_TEAM,1,0
5583,18,2023-12-21,20,LaLiga,89,Mallorca,79,Osasuna,HOME_TEAM,3,2
5584,19,2024-01-04,16,LaLiga,79,Osasuna,267,Almería,HOME_TEAM,1,0
5585,21,2024-01-21,13,LaLiga,79,Osasuna,82,Getafe,HOME_TEAM,3,2
5586,22,2024-01-28,17,LaLiga,559,Sevilla FC,79,Osasuna,DRAW,1,1
5587,20,2024-01-31,18,LaLiga,81,Barcelona,79,Osasuna,HOME_TEAM,1,0
5588,23,2024-02-04,15,LaLiga,79,Osasuna,558,Celta,AWAY_TEAM,0,3
5589,24,2024-02-10,15,LaLiga,92,Real Sociedad,79,Osasuna,AWAY_TEAM,0,1
5590,25,2024-02-17,15,LaLiga,79,Osasuna,264,Cádiz CF,HOME_TEAM,2,0
5591,26,2024-02-25,17,LaLiga,275,Las Palmas,79,Osasuna,DRAW,1,1
5592,27,2024-03-04,20,LaLiga,79,Osasuna,263,Alavés,HOME_TEAM,1,0
5593,28,2024-03-09,20,LaLiga,298,Girona,79,Osasuna,HOME_TEAM,2,0
5594,29,2024-03-16,15,LaLiga,79,Osasuna,86,Real Madrid,AWAY_TEAM,2,4
5595,30,2024-03-30,15,LaLiga,267,Almería,79,Osasuna,AWAY_TEAM,0,3
5596,31,2024-04-15,19,LaLiga,79,Osasuna,95,Valencia,AWAY_TEAM,0,1
5597,32,2024-04-20,14,LaLiga,87,Rayo Vallecano,79,Osasuna,HOME_TEAM,2,1
5598,33,2024-04-28,14,LaLiga,83,Granada,79,Osasuna,HOME_TEAM,3,0
5599,34,2024-05-05,12,LaLiga,79,Osasuna,90,Real Betis,AWAY_TEAM,0,2
5600,35,2024-05-11,19,LaLiga,77,Athletic,79,Osasuna,DRAW,2,2
5601,36,2024-05-14,17,LaLiga,79,Osasuna,89,Mallorca,DRAW,1,1
5602,37,2024-05-19,17,LaLiga,78,Atleti,79,Osasuna,AWAY_TEAM,1,4
5603,38,2024-05-25,12,LaLiga,79,Osasuna,94,Villarreal,DRAW,1,1
5604,1,2023-08-13,19,LaLiga,82,Getafe,81,Barcelona,DRAW,0,0
5605,2,2023-08-20,17,LaLiga,81,Barcelona,264,Cádiz CF,HOME_TEAM,2,0
5606,3,2023-08-27,15,LaLiga,94,Villarreal,81,Barcelona,AWAY_TEAM,3,4
5607,4,2023-09-03,19,LaLiga,79,Osasuna,81,Barcelona,AWAY_TEAM,1,2
5608,5,2023-09-16,19,LaLiga,81,Barcelona,90,Real Betis,HOME_TEAM,5,0
5609,6,2023-09-23,16,LaLiga,81,Barcelona,558,Celta,HOME_TEAM,3,2
5610,7,2023-09-26,19,LaLiga,89,Mallorca,81,Barcelona,DRAW,2,2
5611,8,2023-09-29,19,LaLiga,81,Barcelona,559,Sevilla FC,HOME_TEAM,1,0
5612,9,2023-10-08,19,LaLiga,83,Granada,81,Barcelona,DRAW,2,2
5613,10,2023-10-22,19,LaLiga,81,Barcelona,77,Athletic,HOME_TEAM,1,0
5614,11,2023-10-28,14,LaLiga,81,Barcelona,86,Real Madrid,AWAY_TEAM,1,2
5615,12,2023-11-04,20,LaLiga,92,Real Sociedad,81,Barcelona,AWAY_TEAM,0,1
5616,13,2023-11-12,15,LaLiga,81,Barcelona,263,Alavés,HOME_TEAM,2,1
5617,14,2023-11-25,13,LaLiga,87,Rayo Vallecano,81,Barcelona,DRAW,1,1
5618,15,2023-12-03,20,LaLiga,81,Barcelona,78,Atleti,HOME_TEAM,1,0
5619,16,2023-12-10,20,LaLiga,81,Barcelona,298,Girona,AWAY_TEAM,2,4
5620,17,2023-12-16,20,LaLiga,95,Valencia,81,Barcelona,DRAW,1,1
5621,18,2023-12-20,18,LaLiga,81,Barcelona,267,Almería,HOME_TEAM,3,2
5622,19,2024-01-04,20,LaLiga,275,Las Palmas,81,Barcelona,AWAY_TEAM,1,2
5623,21,2024-01-21,17,LaLiga,90,Real Betis,81,Barcelona,AWAY_TEAM,2,4
5624,22,2024-01-27,17,LaLiga,81,Barcelona,94,Villarreal,AWAY_TEAM,3,5
5625,20,2024-01-31,18,LaLiga,81,Barcelona,79,Osasuna,HOME_TEAM,1,0
5626,23,2024-02-03,17,LaLiga,263,Alavés,81,Barcelona,AWAY_TEAM,1,3
5627,24,2024-02-11,20,LaLiga,81,Barcelona,83,Granada,DRAW,3,3
5628,25,2024-02-17,17,LaLiga,558,Celta,81,Barcelona,AWAY_TEAM,1,2
5629,26,2024-02-24,15,LaLiga,81,Barcelona,82,Getafe,HOME_TEAM,4,0
5630,27,2024-03-03,20,LaLiga,77,Athletic,81,Barcelona,DRAW,0,0
5631,28,2024-03-08,20,LaLiga,81,Barcelona,89,Mallorca,HOME_TEAM,1,0
5632,29,2024-03-17,20,LaLiga,78,Atleti,81,Barcelona,AWAY_TEAM,0,3
5633,30,2024-03-30,20,LaLiga,81,Barcelona,275,Las Palmas,HOME_TEAM,1,0
5634,31,2024-04-13,19,LaLiga,264,Cádiz CF,81,Barcelona,AWAY_TEAM,0,1
5635,32,2024-04-21,19,LaLiga,86,Real Madrid,81,Barcelona,HOME_TEAM,3,2
5636,33,2024-04-29,19,LaLiga,81,Barcelona,95,Valencia,HOME_TEAM,4,2
5637,34,2024-05-04,16,LaLiga,298,Girona,81,Barcelona,HOME_TEAM,4,2
5638,35,2024-05-13,19,LaLiga,81,Barcelona,92,Real Sociedad,HOME_TEAM,2,0
5639,36,2024-05-16,19,LaLiga,267,Almería,81,Barcelona,AWAY_TEAM,0,2
5640,37,2024-05-19,17,LaLiga,81,Barcelona,87,Rayo Vallecano,HOME_TEAM,3,0
5641,38,2024-05-26,19,LaLiga,559,Sevilla FC,81,Barcelona,AWAY_TEAM,1,2
5642,1,2023-08-13,19,LaLiga,82,Getafe,81,Barcelona,DRAW,0,0
5643,2,2023-08-20,17,LaLiga,298,Girona,82,Getafe,HOME_TEAM,3,0
5644,3,2023-08-28,17,LaLiga,82,Getafe,263,Alavés,HOME_TEAM,1,0
5645,4,2023-09-02,14,LaLiga,86,Real Madrid,82,Getafe,HOME_TEAM,2,1
5646,5,2023-09-17,12,LaLiga,82,Getafe,79,Osasuna,HOME_TEAM,3,2
5647,6,2023-09-24,12,LaLiga,92,Real Sociedad,82,Getafe,HOME_TEAM,4,3
5648,7,2023-09-27,17,LaLiga,77,Athletic,82,Getafe,DRAW,2,2
5649,8,2023-09-30,12,LaLiga,82,Getafe,94,Villarreal,DRAW,0,0
5650,9,2023-10-08,16,LaLiga,558,Celta,82,Getafe,DRAW,2,2
5651,10,2023-10-21,14,LaLiga,82,Getafe,90,Real Betis,DRAW,1,1
5652,11,2023-10-28,16,LaLiga,89,Mallorca,82,Getafe,DRAW,0,0
5653,12,2023-11-06,20,LaLiga,82,Getafe,264,Cádiz CF,HOME_TEAM,1,0
5654,13,2023-11-11,17,LaLiga,83,Granada,82,Getafe,DRAW,1,1
5655,14,2023-11-25,17,LaLiga,82,Getafe,267,Almería,HOME_TEAM,2,1
5656,15,2023-12-01,20,LaLiga,275,Las Palmas,82,Getafe,HOME_TEAM,2,0
5657,16,2023-12-08,20,LaLiga,82,Getafe,95,Valencia,HOME_TEAM,1,0
5658,17,2023-12-16,17,LaLiga,559,Sevilla FC,82,Getafe,AWAY_TEAM,0,3
5659,18,2023-12-19,20,LaLiga,78,Atleti,82,Getafe,DRAW,3,3
5660,19,2024-01-02,16,LaLiga,82,Getafe,87,Rayo Vallecano,AWAY_TEAM,0,2
5661,21,2024-01-21,13,LaLiga,79,Osasuna,82,Getafe,HOME_TEAM,3,2
5662,22,2024-01-29,20,LaLiga,82,Getafe,83,Granada,HOME_TEAM,2,0
5663,20,2024-02-01,20,LaLiga,82,Getafe,86,Real Madrid,AWAY_TEAM,0,2
5664,23,2024-02-04,17,LaLiga,90,Real Betis,82,Getafe,DRAW,1,1
5665,24,2024-02-11,13,LaLiga,82,Getafe,558,Celta,HOME_TEAM,3,2
5666,25,2024-02-16,20,LaLiga,94,Villarreal,82,Getafe,DRAW,1,1
5667,26,2024-02-24,15,LaLiga,81,Barcelona,82,Getafe,HOME_TEAM,4,0
5668,27,2024-03-02,17,LaLiga,82,Getafe,275,Las Palmas,DRAW,3,3
5669,28,2024-03-09,13,LaLiga,95,Valencia,82,Getafe,HOME_TEAM,1,0
5670,29,2024-03-16,17,LaLiga,82,Getafe,298,Girona,HOME_TEAM,1,0
5671,30,2024-03-30,13,LaLiga,82,Getafe,559,Sevilla FC,AWAY_TEAM,0,1
5672,31,2024-04-13,14,LaLiga,87,Rayo Vallecano,82,Getafe,DRAW,0,0
